id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-1TI-004-HEAD-001	I TIMÓTEO	1TI	4		Paore towujeboe jamedu boe pemegare.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1TI-004-001	I TIMÓTEO	1TI	4	1	Aroe Pemegareu mako awadure aregodumode boigoduwu boe kejeie iaboe emode tumeartorae pijido, tuwiapagai ure boe eto puiwu aroei, tuwiapagai Aroe pegareu  meardae jitu tabo.		
BOR-CORBO-BM-1TI-004-002	I TIMÓTEO	1TI	4	2	Ure turo tuwadaru pegareu biadodudowu ime emode eekuri pagado, duwugere emeardae pega remawu nure.		
BOR-CORBO-BM-1TI-004-003	I TIMÓTEO	1TI	4	3	Etaidukare boewo tugera maku puai, etaidukare boe enogwagewo Paore towujewu boe ekeji. Paore awu boe eke towuje meartorureuge, jorduware boe rikireu jiwuge enogwagewo ji taidu tabo, tumago jerebari tabo.		
BOR-CORBO-BM-1TI-004-004	I TIMÓTEO	1TI	4	4	Boe jokodu, Paore towujewu boe jamedu boe pemegare, boe ekiarimode jiboe bokwa, mare boe emode tugeragu ji tuwadaru jerebari tabo, tumago pemegai Pao jitu tabo.		
BOR-CORBO-BM-1TI-004-005	I TIMÓTEO	1TI	4	5	"Paga karega, awu inodu pemegadodure Pao bataru koia, boe enogwamagudui Pao jitu koia.
Timóteo maragodae."		
BOR-CORBO-BM-1TI-004-006	I TIMÓTEO	1TI	4	6	Amode amedage eerduwado awu inoduji ma, Pagimejera Jesus Cristo utugare pemegareu umode aki, aioi ameartorure jiwu bataru pemegareu keje, akodure rekodajiwu boe eerduwa pemegareu koia.		
BOR-CORBO-BM-1TI-004-007	I TIMÓTEO	1TI	4	7	Mare bataru paga pagareu pijido, aora bokwareuge ewadaru reno.		
BOR-CORBO-BM-1TI-004-008	I TIMÓTEO	1TI	4	8	Arokogado tu tu amagoi Pao jitu tabo. Boei turokogado tuwadae jitu boe karega ure ema, mare boe enogwamagudui Pao jitu pemegare boe jamedu boeji. Paga karega, makudumode boe etai awu moto keje, baru tadawu, boe pemegareu meture tada.		
BOR-CORBO-BM-1TI-004-009	I TIMÓTEO	1TI	4	9	Boe rikireu, ure turugadu boewo tugeragu jitu reo.		
BOR-CORBO-BM-1TI-004-010	I TIMÓTEO	1TI	4	10	Paga karega, cemaragodure, boe okorire cei ma, cere cebagare bogaiboe bu Pao iera keje kodi. Dure boe eiamedu boe einorudo, mare ure meartorure puduiwuge einorudo boetoji.		
BOR-CORBO-BM-1TI-004-011	I TIMÓTEO	1TI	4	11	Amode boe eroiagudodu, amode boe eerduwadodu reo.		
BOR-CORBO-BM-1TI-004-012	I TIMÓTEO	1TI	4	12	Iaboe iaboe ekawo boe redugodudo ai iparedui aki du kodi. Ado nono iaboere boeji boe eiamedu eegai, awadaru keje, aro keje, akogudu aiagudu keje, ameartorae keje, aro kororogodureu keje.		
BOR-CORBO-BM-1TI-004-013	I TIMÓTEO	1TI	4	13	Apagamode itaregodumodedu bogai du tonaji, amagodo tu tu bapera atugo pemegareuji, akogituwado boei, amode boe eerduwado.		
BOR-CORBO-BM-1TI-004-014	I TIMÓTEO	1TI	4	14	Awiagodukaba boe pemegareu makudure akai du piji, du makudure akai bataru pemegareu tabo, meartorureuge eimejerage ei tugera bu awugeje du tabo.		
BOR-CORBO-BM-1TI-004-015	I TIMÓTEO	1TI	4	15	Awiapagado awu inodu boeji, ae jodo keje akaidu jamedu tabo ma, boe eiamedu boe eerduwo akodui akodobiji aro pemegareu tabo duji.		
BOR-CORBO-BM-1TI-004-016	I TIMÓTEO	1TI	4	16	Aetudo ai, aetudo are boe eerduwado jiboeji, adurudo awu boe inoduji; aromode awu inodu jitu keje, amode akinorudo, amode biapagare awadaru jiwuge edo cinorudo jamedu.		
BOR-CORBO-BM-1TI-005-HEAD-001	I TIMÓTEO	1TI	5		Boe enogituwadodu.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1TI-005-001	I TIMÓTEO	1TI	5	1	Akaba amago okorido codureu imeduji, mare amagodo ji amago magai ao jitu reore. Amagodo iparei amago magai awiemage ei du reore.		
BOR-CORBO-BM-1TI-005-002	I TIMÓTEO	1TI	5	2	"Amagodo areme codureugei, amago magai acemage ei du reore, amagodo nogware kugurei amago magai awie areme ei du reore, aro jetororeu tabo, amago jetororeu tabo.
Okoge bokwareu areme."		
BOR-CORBO-BM-1TI-005-003	I TIMÓTEO	1TI	5	3	Awadaru jerebarido okoge bokwareu remawu aremei.		
BOR-CORBO-BM-1TI-005-004	I TIMÓTEO	1TI	5	4	Ia okoge bokwareu aredu oremode ma, iarema uwage pegamagemode ma, umode eerduwado ewo tuwobe ekurido, ewo maku tuje ai, tuo ai, ere maku marigudu pudaiwu jipagi, paga karega, awu inodu pemegare Pao jekai.		
BOR-CORBO-BM-1TI-005-005	I TIMÓTEO	1TI	5	5	Okoge bokwareu remawu aredu, mugure tuginoi awu moto kejedu, pagamode Pao bogai, okwamagudumode Paoji meriji boecoji.		
BOR-CORBO-BM-1TI-005-006	I TIMÓTEO	1TI	5	6	Mare jekarereu, aidureu aredu bire marigudu tuie kimo du tabo.		
BOR-CORBO-BM-1TI-005-007	I TIMÓTEO	1TI	5	7	Edo tuwiabutudo awu inodu keje, ewo turo pemegado.		
BOR-CORBO-BM-1TI-005-008	I TIMÓTEO	1TI	5	8	Iaboe eetumodukare tuwobei, jeture pudabowugei ma, enure tumeartorae pegado, epega kodure meartorukareuge epega kori.		
BOR-CORBO-BM-1TI-005-009	I TIMÓTEO	1TI	5	9	Aredu ukoge bokwareudo, o joru kodure 60 koriwudo, ukogere mito tu jewudo, emare tu je remagudumode ukoge bokwareu remawu areme etada.		
BOR-CORBO-BM-1TI-005-010	I TIMÓTEO	1TI	5	10	Duwudo ro pemegareudo, boe ewadru jerebarire apowudo, ure tore eerduwa jetorogodureudo, ro pemegare tu tu boe etaregodui tuwai kaewudo, dure ema.		
BOR-CORBO-BM-1TI-005-011	I TIMÓTEO	1TI	5	11	Kodure maiwu ukoge bokwareu areme, emodukare turemo awu inoduto. Paga karega, emeardaemode tuwo tugogedo pugeje ma, ewiapagamodukare Cristoji pugeje.		
BOR-CORBO-BM-1TI-005-012	I TIMÓTEO	1TI	5	12	Nono ewiapagamodukare nowu tumaragodae boetojiwuji pugeje.		
BOR-CORBO-BM-1TI-005-013	I TIMÓTEO	1TI	5	13	Du tabo ma, emaragodae bokware, eture ba okwaji, emagomode tumagomodukare jiboeji, tui boe ekorigo pui, tui boe erugo pui.		
BOR-CORBO-BM-1TI-005-014	I TIMÓTEO	1TI	5	14	Du kodi icare itaidure ukoge bokwareuge ekodui maidu ewo tugogedo pugeje, ewo tore ewodudo, eetu pemegawo tuwaiji ma, boe enogituwakawo ei.		
BOR-CORBO-BM-1TI-005-015	I TIMÓTEO	1TI	5	15	Iagere tuwogwado marigudu, ekodure Aroe pegareu  rekodaji du kodi.		
BOR-CORBO-BM-1TI-005-016	I TIMÓTEO	1TI	5	16	"Ia aredu ukoge bokwareudo uwobemode ia meartorure Pao jiwu ma, awu jetumode ji upope jokodu kawo Pao uwai keje, duma awu Pao uwai jetu pemegawo ukoge bokwareu remawu aremei.
Makudumode Pao bure jore kejewuge etaiboe."		
BOR-CORBO-BM-1TI-005-017	I TIMÓTEO	1TI	5	17	Pao bure jore kejewuge ero pemegai tumaragodae jidu, mori makudumode pobe etai. Makore Pao o bakaru jiwuge, ure boe eerduwadowuge, awugere ekodumode boetoji.		
BOR-CORBO-BM-1TI-005-018	I TIMÓTEO	1TI	5	18	Paga karega, Pao o bapera atugo akore: “Akaba tapira ja gogudo ui boe a rawuje du keje“ (Deut 23,4). Ia boe keje akore jamedu: “Maragodureu umaragodae mori makudumode ai” (Lc 10,7).		
BOR-CORBO-BM-1TI-005-019	I TIMÓTEO	1TI	5	19	Awiapaga kaba boe emago pegai Pao bure jore kejewuge eiduji, ameardu rumode iaboe ei pobedu cedu eiabiji, iarema, ei pobe ma jewu metula bokware eiabiji duji.		
BOR-CORBO-BM-1TI-005-020	I TIMÓTEO	1TI	5	20	Ro pegareuge, amagomode ei, akogituwamode ei boe eegai ma, emedage epagudugoduwo jamedu, ero kawo ino.		
BOR-CORBO-BM-1TI-005-021	I TIMÓTEO	1TI	5	21	Imago nure ai Pao jekai, Jesus Cristo jekai, tupadoge eegai, arowo ino ameardae jetororeu tabo. Akaba iage ekurido, iage ewiegado, mare edo nono pureore.		
BOR-CORBO-BM-1TI-005-022	I TIMÓTEO	1TI	5	22	Akaba akera bu iaboe iaboe etao keje paga tu je ma, akawo atugu iage ero ego pegareuto. Aedorogodudo ai.		
BOR-CORBO-BM-1TI-005-023	I TIMÓTEO	1TI	5	23	Awu inodu otobiji akudu kaba poboce tu je, mare akududo ia parera kuruce akuriji, ameardu awadukare ai du kodi.		
