id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-JAS-004-001	TIAGO	JAS	4	1	Kaiba tarugodui puidu, tagokii puidu aregodure? Tagagemo pegareu rugodui tagodu tawiri tadadu piji karega?		
BOR-CORBO-BM-JAS-004-002	TIAGO	JAS	4	2	Tagagemore boe bogai, mare makudukare tagai. Tagorire pui, tameardae pegare pui, du kodi icare tagaidure jiboe makudukare tagai. Tawadaru pegare, tarugodure, mare taroiwakare boe bogai, tagogwamagudukare bogai kodi.		
BOR-CORBO-BM-JAS-004-003	TIAGO	JAS	4	3	Iarema tagogwamagudure, mare makudukare tagai, tagogwamagudu pegare kodi, tagaidure tawo tagagemo pegareu aidudo tu rugadu kodi.		
BOR-CORBO-BM-JAS-004-004	TIAGO	JAS	4	4	Taro pega nure Paoji. Taerduwakare ure tumeduiado moto kejeboe boe jamedu boe etonaie ure Paoji duji?		
BOR-CORBO-BM-JAS-004-005	TIAGO	JAS	4	5	Tameardaekana Pao o bapera atugo makoie ure paga tu je duji? Bapera atugo akore: - Mugure tadodawu Aroe Pemegareu meardu kurire tai tugimaredu tabo.		
BOR-CORBO-BM-JAS-004-006	TIAGO	JAS	4	6	Mare Paore ia boe pemegareu kuricigoreu maku boe etai. Du kodire bapera atugo pemegareu akore: - Paore tudurudo ocarore puduiboei, ure to boe pemegareu maku ure tuwiegadowu boe etai.		
BOR-CORBO-BM-JAS-004-007	TIAGO	JAS	4	7	Du kodi icare, tameartorudo Pao bataruji, tadurudo Aroe pegareu ji, umode tuiaedo jaegiri tabiji.		
BOR-CORBO-BM-JAS-004-008	TIAGO	JAS	4	8	Taburedo Paoji, umode tuburedo tai. Ro pegareuge, tagera kabi. Boe eroi pobedu, tawabo pemegado.		
BOR-CORBO-BM-JAS-004-009	TIAGO	JAS	4	9	Taerdudo tabegaji, tagiarigodudo, tagoragududo ma, tagogwariaewo tagoragudaedo ema, taegaraewo tagiarigodaedo ema.		
BOR-CORBO-BM-JAS-004-010	TIAGO	JAS	4	10	Tawiegado Pao jekai, emare umode tagurido.		
BOR-CORBO-BM-JAS-004-011	TIAGO	JAS	4	11	Iwiemage, tamago pega kaba pui. Mako pegare tuwie jiwu, ure tugogado jiwu, mako pega nure boe eroiaguduji, unure tugogado boe eroiaguduji. Aró, kode, amode akogado boe eroiaguduji ma, akodukare boe eroiagudu rekodaji, mare anure akogado ji.		
BOR-CORBO-BM-JAS-004-012	TIAGO	JAS	4	12	Ure boe eroiaguduwu, ure tugogado boeiwu mito tu je: cewu roiware tuwo boe einorudo, iarema tuwo boe ewogwado. Akirema, ioguduba nure aki awo akogado ameduiaji?		
BOR-CORBO-BM-JAS-004-013	TIAGO	JAS	4	13	Tagagore oino: - Awuji rakudu, barogwato rakudu, padumode bakurireuto, paragojemode nono joru mito, pamode akirodo boeji pai pagoroe itodudo du tabo.		
BOR-CORBO-BM-JAS-004-014	TIAGO	JAS	4	14	Mare du inodu tabo, taerduwakare inoba boemode barogwato duji. Awu taei oinodu kaboba ure ema? Ure nono boe okwarodure, boe eerdure ji biegatu je, du keje kuri je okware pi tuku je.		
BOR-CORBO-BM-JAS-004-015	TIAGO	JAS	4	15	Paci oino, tagagomode oino: - Pao aidumode du keje, paemode ma, paromode oino, oino.		
BOR-CORBO-BM-JAS-004-016	TIAGO	JAS	4	16	Macare tagojarore tai tagaidure jiboeji. Awu boe enojaroi oinodu, boe pegare.		
BOR-CORBO-BM-JAS-004-017	TIAGO	JAS	4	17	Cewu jorduware turomode jiboeji, mare ro pemegakare, ro pega nure.		
BOR-CORBO-BM-JAS-005-HEAD-001	TIAGO	JAS	5		Oe kurireuge ewo tumeardu awadudo pudui.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-JAS-005-001	TIAGO	JAS	5	1	Tagi oe kurireuge, tagoragudu kuricigodo, mare paga karega, boe pegareu butumode tawugeje.		
BOR-CORBO-BM-JAS-005-002	TIAGO	JAS	5	2	Tagoroe pegagodure, rugurere tagudae oiko.		
BOR-CORBO-BM-JAS-005-003	TIAGO	JAS	5	3	Motore tago meriri ekureu, meriri kigadureu pegado. Moto umode tugogado tai, umode tagodu tawiri oiko joru magai boe ekodu ewiri kowu du reore. Tare tagoroe kuricigodo tamagai joru itodudo boiwu meri kae.		
BOR-CORBO-BM-JAS-005-004	TIAGO	JAS	5	4	Maragodure tago boepa kejewuge emaragodae mori takare maku etaiwu oiogwari rakaguragare; nowu maragodureuge enoiogwari aregodure Pao ro rakareu biaja kae.		
BOR-CORBO-BM-JAS-005-005	TIAGO	JAS	5	5	Taedure moto keje taegare pegareu tabo, taro pegareu tabore tare tawabo kaawadudo boe emode boe ewido jiwu meri kae.		
BOR-CORBO-BM-JAS-005-006	TIAGO	JAS	5	6	"Tare imedu jetororeu maku tuwi kae, tare bito, ukare tao tugu tai.
Boe epagai Pao aregodu bogaidu."		
BOR-CORBO-BM-JAS-005-007	TIAGO	JAS	5	7	Kodi icare, iwiemage, tawudugugo jii Pagimejera aregodumodedu kae. Tagado ure boe a tuguwuji: ure tuwudugugo moto pijiwu tudureboe pemegareu bogai, butugure jii bubutu aregodumodedu bogai.		
BOR-CORBO-BM-JAS-005-008	TIAGO	JAS	5	8	Tagi jamedu, tawudugudo, tawabo rakado, Pagimejera aregodugodu nure.		
BOR-CORBO-BM-JAS-005-009	TIAGO	JAS	5	9	Tamago pega kaba pui jice woje, boe ekawo tugogado tai. Umode tugogado boeiwu rakojere baiporo keje.		
BOR-CORBO-BM-JAS-005-010	TIAGO	JAS	5	10	Iwiemage, tajebae keje, ia tamaragodae biareu keje, tado nono makore Pao ie tabowu profetadoge ereore.		
BOR-CORBO-BM-JAS-005-011	TIAGO	JAS	5	11	"Tagado, pamagore mugure tujebae kejewuge eiwo aidugirireugeie ure emage. Tameardure jiboeji: ure tudurudo tujebae keje. Taerduware nowu inodu akedu keje Pao roi jituji. Mare paga karega, Pao okudu oiagudu kuricigore kodi.
Boe ekawo togwatugu."		
BOR-CORBO-BM-JAS-005-012	TIAGO	JAS	5	12	"Boetoji, iwiemage, tagaba tagogwatugu rugadu, tagaba tagogwatugu baru tabo, moto tabo, iaboe iaboe tabo. Tawadaru umode U. Tawadaru umode Boro. Oino, tawudu kawo boe emode tugogado taiboeto.
Ro pemegare kogodureuge eiwu boekaguru"		
BOR-CORBO-BM-JAS-005-013	TIAGO	JAS	5	13	Ia tagiarigodumode ma, tagogwamagududo Paoji. Ia taegaremode ma, tarago.		
BOR-CORBO-BM-JAS-005-014	TIAGO	JAS	5	14	Ia tagogodure, tamagodo ia Pao burejoiage ewogai, duwuge emode togwakurido apo, emode boekaguru pemegareu reko joki Pao ie tabo.		
BOR-CORBO-BM-JAS-005-015	TIAGO	JAS	5	15	Boei togwakurido tumeartoru tabodu umode nowu kogodureu udo cinorudo. Pao umode butugugo. Ia ro pegareu umode apo ma, Pao umode inodu okwado.		
BOR-CORBO-BM-JAS-005-016	TIAGO	JAS	5	16	Tamagodo taro pegareuji pu biegai, tagogwamagududo pu paru tabo ma, tabemegagoduwo. Jetororeu imedu okwamagudui baru todu ro rakare rugadu.		
BOR-CORBO-BM-JAS-005-017	TIAGO	JAS	5	17	Marenaru nure Eliace pareore; ure tumeardae tugu togwamagudaeto bubutu kawo, icare bubutukare moto joki jorure pobe ma jewu metuia bokware, ari ikera awubodure buture ikera awubowuto mito.		
BOR-CORBO-BM-JAS-005-018	TIAGO	JAS	5	18	Du keje okwamagudure pugeje, icare bubuture, icare motore tudureboe botudo.		
BOR-CORBO-BM-JAS-005-019	TIAGO	JAS	5	19	Iwiemage, ia tagi tamode taiaedo tagodu jetororeu piji, iaboe emode tado tagirimi awara pemegareu kae ma, taerduwado: cewu umode ia ro pegareu udo tuie kirimi turo pegareu pijiwu, umode tuginorudo bireboe piji, umode turo pegareu makareu okwado.		
